user,object_name,review_text,rating_value,date,likes,url_address,url_id
ANVAR SAIDQULOV,Beeline,Intirnet tez ishlaydi aloqa zor faqat oylik tolov narxi qimmat 1yilda 2marta oshadi,5,2025-03-15 07:32:04,,https://sharh.commeta.uz/en/review/42003d95-4c77-4685-a269-79e6c2a50584,/review/42003d95-4c77-4685-a269-79e6c2a50584
Farrux Mustafoyev,Astera sea,"Do’stalar bilan vaqt o’tkazish va shahar shovqinidan qochib,tinchlikda hordiq chiqarish uchun ajoyib maskan",4,2025-03-15 07:28:59,8,https://sharh.commeta.uz/en/review/4e51615f-50a5-4157-9005-96da9ef0a9c5,/review/4e51615f-50a5-4157-9005-96da9ef0a9c5
Sanjar Egamberdiyev,Axmad olmos joja,Joʻja juda shirin ekan xizmatchilari ham yaxshi ekan,5,2025-03-15 07:04:33,11,https://sharh.commeta.uz/en/review/767e7eda-e3c5-4fc9-8d77-118e1a137475,/review/767e7eda-e3c5-4fc9-8d77-118e1a137475
Sanjar Egamberdiyev,Mubina wellness,Suzish havzasi yaxshi va chiroyli ekan suzish odam uchun juda foydalidir,5,2025-03-15 07:02:58,6,https://sharh.commeta.uz/en/review/d81c695e-1906-4646-86ff-7024896db22f,/review/d81c695e-1906-4646-86ff-7024896db22f
Sanjar Egamberdiyev,Agrobank,Agro bank juda qulay va oʻtkazmalar yaxshi boʻladi,5,2025-03-15 07:00:23,,https://sharh.commeta.uz/en/review/bb674d88-f1d9-44f1-8387-dd52a381ef7c,/review/bb674d88-f1d9-44f1-8387-dd52a381ef7c
sherzod matrasulov,Kamila's flowers,Bitta atirgul nechpul bolyapti,5,2025-03-15 06:37:53,8,https://sharh.commeta.uz/en/review/8489aa51-2030-4874-bd9d-93c194d73aed,/review/8489aa51-2030-4874-bd9d-93c194d73aed
nodira Butaboyeva,Milliy Ansambil,Milli ansanbil raqislari alo darajada qizimni xm raqis tugaragiga berganman,5,2025-03-15 06:28:55,11,https://sharh.commeta.uz/en/review/534a17df-eb85-4a16-9185-d3c7d30cd329,/review/534a17df-eb85-4a16-9185-d3c7d30cd329
Руслан Айтбаев,Zaamin Ultra,Мен югуришга жуда кизикаман марафонларга катнашишни хохлайман,4,2025-03-15 06:28:27,13,https://sharh.commeta.uz/en/review/4ca3075b-ae48-4f98-a7c9-ea1a1ec780e9,/review/4ca3075b-ae48-4f98-a7c9-ea1a1ec780e9
nodira Butaboyeva,Xalq Banki,Men xalq bankining pilastigini ishlatman sizga xam tasiya beraman ishonchlI bank,5,2025-03-15 06:24:55,6,https://sharh.commeta.uz/en/review/417bd2bb-4c99-4a14-b306-6a829b859c64,/review/417bd2bb-4c99-4a14-b306-6a829b859c64
Руслан Айтбаев,Beanberry,Шархларни укиб менхам бориб таомларидан истемол килишни истардим,3,2025-03-15 06:24:34,4,https://sharh.commeta.uz/en/review/15304aee-4041-456f-9619-1a8bc4b72eee,/review/15304aee-4041-456f-9619-1a8bc4b72eee
Руслан Айтбаев,Healthy food,Ассалаумагалейкум бу нима учун жойлашувини курсатмаган,2,2025-03-15 06:20:51,7,https://sharh.commeta.uz/en/review/30a3b2b6-7829-4448-985a-9706155aa847,/review/30a3b2b6-7829-4448-985a-9706155aa847
nodira Butaboyeva,Anor bank,Anor bank zor kiridit olish oson qulayliklar yuqori,5,2025-03-15 06:20:15,5,https://sharh.commeta.uz/en/review/bd5376a1-0c38-4b2f-a3fb-ae9fe5b0dad9,/review/bd5376a1-0c38-4b2f-a3fb-ae9fe5b0dad9
Dono Axmedova,Registan,Tanishim farzandini kirgazgan xozirda ingliz tilini yaxshi o'zlashtirgan narxlari xam yaxshi,5,2025-03-15 06:09:13,10,https://sharh.commeta.uz/en/review/a4bbda70-b911-4ee8-85a8-3aaf90083242,/review/a4bbda70-b911-4ee8-85a8-3aaf90083242
Dono Axmedova,Akfa Medline,Judaxam qimmat lekn shfokorlari oliy toifali malakali. Sfalisi qimmat bo'ladi.,5,2025-03-15 06:00:49,16,https://sharh.commeta.uz/en/review/b0a8852e-19f1-4a67-8e48-25776bff4cc3,/review/b0a8852e-19f1-4a67-8e48-25776bff4cc3
Anonymous user,Bellissimo Pizza,Питцалари зур доими мижозлари эдим ишим вилоятга утмагунча.,5,2025-03-15 04:30:59,9,https://sharh.commeta.uz/en/review/db17bf9c-c8a9-42a3-aa47-b7201c69a1ea,/review/db17bf9c-c8a9-42a3-aa47-b7201c69a1ea
MIRJALOL ABDUSATTOROV,Instagram,doimiy foydalanaman ajoyib hamroh zrikmaysiz bu bilan,5,2025-03-15 04:30:52,10,https://sharh.commeta.uz/en/review/27f560f2-265d-4264-8f37-859dbae7295c,/review/27f560f2-265d-4264-8f37-859dbae7295c
MIRJALOL ABDUSATTOROV,Beeline,3yillik qadrdonim tezkor internet sifatli aloqa,5,2025-03-15 04:27:30,,https://sharh.commeta.uz/en/review/0ec51100-ca9e-4b40-bee1-fcbd5a83d66a,/review/0ec51100-ca9e-4b40-bee1-fcbd5a83d66a
MIRJALOL ABDUSATTOROV,Humans,yangi yosh kompaniya qulay narxlar sifatli aloqa,5,2025-03-15 04:26:58,,https://sharh.commeta.uz/en/review/60349c24-5bd3-43ba-8a73-d62c574a2559,/review/60349c24-5bd3-43ba-8a73-d62c574a2559
MIRJALOL ABDUSATTOROV,Uzmobile,nesh yildan buyon simli internetdan foydalanamiz narxlar arzon tezlik yaxshi,5,2025-03-15 04:26:22,,https://sharh.commeta.uz/en/review/58eb8dfd-4536-4ad3-a290-06c8a1f42e98,/review/58eb8dfd-4536-4ad3-a290-06c8a1f42e98
MIRJALOL ABDUSATTOROV,Asaxiy,eng yirik online dokon sng boylab xizmat korsatishadi,5,2025-03-15 04:25:05,4,https://sharh.commeta.uz/en/review/fd338791-8625-4fbb-a5cd-6431cc78696f,/review/fd338791-8625-4fbb-a5cd-6431cc78696f
MIRJALOL ABDUSATTOROV,Mega Planet,butun oila uchun dam olish va kongil ochish uchun hamma sharoyit bor☝️,5,2025-03-15 04:24:01,3,https://sharh.commeta.uz/en/review/c4e11c47-c72f-44ea-b3b5-04f3ab04596d,/review/c4e11c47-c72f-44ea-b3b5-04f3ab04596d
MIRJALOL ABDUSATTOROV,Makro,keng osortiment hamma narsa topsa boladi oilaviy dokon,5,2025-03-15 04:23:02,,https://sharh.commeta.uz/en/review/d338e8d0-dcd3-429c-9925-22b9cf9649cd,/review/d338e8d0-dcd3-429c-9925-22b9cf9649cd
MIRJALOL ABDUSATTOROV,Hilol nashr,ajoyib nashryot kitoblari sifatli,5,2025-03-15 04:22:02,,https://sharh.commeta.uz/en/review/52357782-4cdf-4211-81a6-78f841d295c2,/review/52357782-4cdf-4211-81a6-78f841d295c2
Shaxlo Ganiyeva,Toshkent gullari,Toshkent gullari juda ham chiroyli va jozibador,5,2025-03-15 04:21:50,11,https://sharh.commeta.uz/en/review/2b3dc625-c93f-4593-928d-bc4a364223e4,/review/2b3dc625-c93f-4593-928d-bc4a364223e4
MIRJALOL ABDUSATTOROV,Uzum Market,tezkor yetkazib berish sifatli tovarlar keng tanlov,5,2025-03-15 04:21:22,7,https://sharh.commeta.uz/en/review/f133ce70-e042-4eca-9474-fd1f4682bda6,/review/f133ce70-e042-4eca-9474-fd1f4682bda6
MIRJALOL ABDUSATTOROV,Openshop.uz,eng tezkor online dokon butun dunyodan narsalar yetkazib beriwadi,5,2025-03-15 04:20:11,3,https://sharh.commeta.uz/en/review/7b2c625a-5aa1-4a09-8ab4-eeb488453047,/review/7b2c625a-5aa1-4a09-8ab4-eeb488453047
MIRJALOL ABDUSATTOROV,Havas,sifatli maxsulotlar sifatli xizmat,5,2025-03-15 04:19:26,,https://sharh.commeta.uz/en/review/683900ee-1b19-4857-b3d5-61ed37d51eb5,/review/683900ee-1b19-4857-b3d5-61ed37d51eb5
MIRJALOL ABDUSATTOROV,Besh qozon,sergilidagi filialga kop boraman oshga shunchaki gap yoq,5,2025-03-15 04:14:51,4,https://sharh.commeta.uz/en/review/1dd5e0ca-b21c-4dfb-9a4b-ed25c5adcf13,/review/1dd5e0ca-b21c-4dfb-9a4b-ed25c5adcf13
MIRJALOL ABDUSATTOROV,Bellissimo Pizza,ajoyib buyurtma oz vaqtida keladi,5,2025-03-15 04:14:16,6,https://sharh.commeta.uz/en/review/b190f4cb-895b-4e5a-b4f3-90fb1e65d97e,/review/b190f4cb-895b-4e5a-b4f3-90fb1e65d97e
Dildora Jalilova,Bellissimo Pizza,Pitsalariga gap boʻlishi mumkin emas va juda tez yetkazib berish ham♥️♥️,5,2025-03-15 04:01:16,15,https://sharh.commeta.uz/en/review/9ed3c569-df47-4e74-8ef3-497a393d5f32,/review/9ed3c569-df47-4e74-8ef3-497a393d5f32
shavkat soyibnazarov,Uzum Market,Uzum market eng ishonchli i mahsulotlari sifatli yetqazib berish jarayoni ham juda zor,5,2025-03-15 03:21:42,9,https://sharh.commeta.uz/en/review/475830d5-8406-48c4-afd3-459a6e792cb5,/review/475830d5-8406-48c4-afd3-459a6e792cb5
shavkat soyibnazarov,Oqtepa lavash,Lavashlarga gap yoq juda mazali ozim xoxlagandek narxlari ham hamyonbob,5,2025-03-15 03:18:53,3,https://sharh.commeta.uz/en/review/ef0779cf-cbb1-4fb3-adda-be693ab3786c,/review/ef0779cf-cbb1-4fb3-adda-be693ab3786c
shavkat soyibnazarov,Evos,Evos vapshe gap yoq aksiyalar juda kop narxlar hamyonbob,5,2025-03-15 03:17:48,5,https://sharh.commeta.uz/en/review/9309e9a5-8840-4d86-a7c2-48dd6e85761a,/review/9309e9a5-8840-4d86-a7c2-48dd6e85761a
Shoxsanam Mirzayeva,TBC Bank,"TBC bank juda qulay insonlarni ogʻrini yengil qiluvchi birinchi raqamli onlayn bank, men bu bankdan foydalanaman xammaga tavsiya qilaman.",5,2025-03-15 03:15:44,7,https://sharh.commeta.uz/en/review/9efd9854-914e-4a1d-a96c-234c168fc006,/review/9efd9854-914e-4a1d-a96c-234c168fc006
husanxon gofuraliyev,Anor bank,Foydalanish uchun juda quley va oson Anor bank togri tanlov,5,2025-03-15 03:10:02,9,https://sharh.commeta.uz/en/review/0c5676eb-cb62-4525-a6aa-991add19596c,/review/0c5676eb-cb62-4525-a6aa-991add19596c
Shoxsanam Mirzayeva,payme,Payme ilovasi ishonchli platforma qulay qiyinchiligi yoʻq oʻtkazmalar juda oson,5,2025-03-15 03:09:02,5,https://sharh.commeta.uz/en/review/5298ef59-d09e-4a09-900b-915fd05625e2,/review/5298ef59-d09e-4a09-900b-915fd05625e2
husanxon gofuraliyev,Evos,Evos juda mazali eng asosisi tabiy maxsulptlardan foytalanadi EVOS togri tanlov,5,2025-03-15 03:08:23,9,https://sharh.commeta.uz/en/review/f1977a0b-a868-4723-ab18-24cc08bf6442,/review/f1977a0b-a868-4723-ab18-24cc08bf6442
Shoxsanam Mirzayeva,Shox International Hospital,"Shox International Hospital eng yaxshi shifoxona qimmat boʻlsayam dvolashiga gap yoʻq, pulizga achinmaysiz, vrach va hamshiralari judayam insonparvar hushmomila shunday shifoxanalar borligidan xursandmiz.",5,2025-03-15 03:06:22,9,https://sharh.commeta.uz/en/review/2da738b9-8d4a-4e7f-bfc4-b1beb2cf64fd,/review/2da738b9-8d4a-4e7f-bfc4-b1beb2cf64fd
husanxon gofuraliyev,Oqtepa lavash,Oqtepa lovashlari mazali va teskor dastafka xzmatlariham mavjud,5,2025-03-15 03:04:57,9,https://sharh.commeta.uz/en/review/d1a93107-3b0b-4459-97eb-a399f6a7b558,/review/d1a93107-3b0b-4459-97eb-a399f6a7b558
Shoxsanam Mirzayeva,Akfa Medline,"Akfa Medline zamonaviy klinika, vrachlari qoʻli yengil bemorlarni juda yaxshi davolaydi, xamma sharoiti bor eng yaxshi klinika. Xammaga tavsiya qilaman.",5,2025-03-15 03:00:37,13,https://sharh.commeta.uz/en/review/49babc70-9b38-45e4-b1f4-79519b5279ab,/review/49babc70-9b38-45e4-b1f4-79519b5279ab
Javohir Urinov,Bellissimo Pizza,Juda zoʻr pitsalari oʻzim hammaga tavsiya qilama tez yetkazib berishadi juda mazali❤️,5,2025-03-15 01:45:27,10,https://sharh.commeta.uz/en/review/f21fbf37-9cbd-459a-b97b-3d0738bae386,/review/f21fbf37-9cbd-459a-b97b-3d0738bae386
Mahammadjon Negmatov,Chaykof tashkent,Тошкентага энг зор ширинликлар докини вп мазали торталар бор,5,2025-03-15 01:32:53,11,https://sharh.commeta.uz/en/review/836eb473-0a58-4b5c-9504-3e9053f4336a,/review/836eb473-0a58-4b5c-9504-3e9053f4336a
Jasurbek Qalandarov,Uzum Bank,Menga yangi kiridit kartasi juda yoqdi,5,2025-03-15 01:31:19,15,https://sharh.commeta.uz/en/review/9221c198-6db9-4867-add7-a18ea885922d,/review/9221c198-6db9-4867-add7-a18ea885922d
Anonymous user,payme,Payme eng zor va oson pul otkazma bizga yokib kelgan,5,2025-03-15 01:29:32,5,https://sharh.commeta.uz/en/review/2d99a5ba-fb16-4958-aa66-3c3ff5a38878,/review/2d99a5ba-fb16-4958-aa66-3c3ff5a38878
Nuriddin Islomov,Arena,Zor gap boʻlishi mumkinmas suvlari xam toptoza klass,5,2025-03-15 01:11:19,3,https://sharh.commeta.uz/en/review/5818a4ee-88d5-41eb-8657-a7eac4391e6a,/review/5818a4ee-88d5-41eb-8657-a7eac4391e6a
Asadbek Sheraliyev,Evos,Evosning hizmat ko'rsatish sifati tezkor va odobli xizmat ko'rsatadi.Buyurtmalar odatda qisqa vaqt ichida tayyorlanadi.Sifati va tozaligiga kelsak oshxona va mahsulotlar sifati yaxshi darajada nazorat qilinadi,5,2025-03-15 00:48:22,13,https://sharh.commeta.uz/en/review/d35caf16-81d7-45a7-8779-28c6781e506b,/review/d35caf16-81d7-45a7-8779-28c6781e506b
Anonymous user,Oqtepa lavash,Oq tepa lavashga gap yo'q narxlari ham hamyon bop,5,2025-03-15 00:34:58,5,https://sharh.commeta.uz/en/review/99b2f6a9-f8f8-43cc-9d86-2b6e5654149b,/review/99b2f6a9-f8f8-43cc-9d86-2b6e5654149b
Nilufar Jumanazarova,NBU,Bu bank kartasini 1yidan buyon ishlataman pul oʻtkazmalarini olishda va joʻnatishda umuman qiynalmiman,5,2025-03-15 00:29:35,10,https://sharh.commeta.uz/en/review/5a89ecd1-4988-447c-b80e-54a1073ccafc,/review/5a89ecd1-4988-447c-b80e-54a1073ccafc
Nilufar Jumanazarova,Agrobank,Men agrabakning visa qartasidan foydalanaman judayam oson qulay ilova hammaga tasiya qilaman foydalanishni,5,2025-03-15 00:24:42,,https://sharh.commeta.uz/en/review/aebf5853-e452-4c51-9315-0c2224753762,/review/aebf5853-e452-4c51-9315-0c2224753762
Nilufar Jumanazarova,Click,Click ilovasi men uchun oson va qulay men clik ilovasidan foydalanaman hammaga tafsiya qilam clik ilovasidan fodalanishni,5,2025-03-15 00:21:32,5,https://sharh.commeta.uz/en/review/cb865649-84fa-4fc2-b6d1-e3ddad73a704,/review/cb865649-84fa-4fc2-b6d1-e3ddad73a704
Anonymous user,Openshop.uz,Tovarlari judayam sifat va hamyonbop. Xodimlari hush muomila. Mijozlarga xizmat kursatishi a'lo darajada.,5,2025-03-14 23:44:30,13,https://sharh.commeta.uz/en/review/4d7f6cf6-c927-45c2-8afa-8e6a8712101a,/review/4d7f6cf6-c927-45c2-8afa-8e6a8712101a
dilshod komilov,Evos,Evos yayshi zõr lavashlari shirin va mazali evos 5 ball,5,2025-03-14 23:27:40,12,https://sharh.commeta.uz/en/review/ba73a7ce-5c39-4dd0-8078-bab0430eaad2,/review/ba73a7ce-5c39-4dd0-8078-bab0430eaad2
Madina Mukhtorova,Instagram,Rellslar koriwsh juda yaxwi yangiliklaram tez cqadi,5,2025-03-14 23:03:47,6,https://sharh.commeta.uz/en/review/8864ceeb-a912-4b37-94e3-438b785992c4,/review/8864ceeb-a912-4b37-94e3-438b785992c4
Madina Mukhtorova,Beeline,Intenet iwlawi oldingidan pasaygan nega?,5,2025-03-14 23:03:22,,https://sharh.commeta.uz/en/review/b1610583-75c6-44aa-9236-492fb75568bd,/review/b1610583-75c6-44aa-9236-492fb75568bd
Madina Mukhtorova,Sello!,Narsela bowqa saytlarga qaraganda arzon,5,2025-03-14 23:02:43,,https://sharh.commeta.uz/en/review/ddbf5d8c-2ab0-4950-90c6-061c77984fdd,/review/ddbf5d8c-2ab0-4950-90c6-061c77984fdd
Latofat Boboqulova,Kamolon Osh,Oshlarini tami koʻrinishi har taraflama aʼlo bir soʻz bilan etganda boʻmba💣,5,2025-03-14 23:02:25,11,https://sharh.commeta.uz/en/review/e17da6f9-5d7f-40e3-8085-1c6aac56a97b,/review/e17da6f9-5d7f-40e3-8085-1c6aac56a97b
Madina Mukhtorova,Baraka Market,Buxonka nonalari shirin mazzali keladi,5,2025-03-14 23:02:20,8,https://sharh.commeta.uz/en/review/c23488e9-c4eb-47f4-91e1-283deaf10c41,/review/c23488e9-c4eb-47f4-91e1-283deaf10c41
Madina Mukhtorova,Tashkent City Mall,Chiroyli quriwshkan ovqatlanadgan joy oyingohlari bor qulay,5,2025-03-14 23:01:45,10,https://sharh.commeta.uz/en/review/6c64de44-ded9-4ca2-b0c9-09b7d7af1b11,/review/6c64de44-ded9-4ca2-b0c9-09b7d7af1b11
Anonymous user,Korzinka.uz,Uy rozgorini doim karzinkadan qlamz nonlari mazzali,5,2025-03-14 23:01:10,,https://sharh.commeta.uz/en/review/ce1fe660-cdc5-4f93-ab8e-882b9a27a989,/review/ce1fe660-cdc5-4f93-ab8e-882b9a27a989
Diyorbek karakulov,Uzum Bank,Uzum bank eng zoʻri foizi kam kerakli narsalarni olsangiz boʻladi gap yoʻq zoʻrrrrr,5,2025-03-14 22:58:24,12,https://sharh.commeta.uz/en/review/17b1af86-96ce-4997-b8d6-12803032272a,/review/17b1af86-96ce-4997-b8d6-12803032272a
Islom Rahmonqulov,Bellissimo Pizza,Bellisimo Pizzalari juda mazali va to'yimli ekan,5,2025-03-14 22:51:43,11,https://sharh.commeta.uz/en/review/905b18fa-2ae1-4f99-b741-a765b252de01,/review/905b18fa-2ae1-4f99-b741-a765b252de01
Muhammadjon Temirov,Oshpalov,Men oshning juda hushkuraman shuning uchun hamisha restaran yo choyhonalarda oshning mazasiga etibor beraman sizlarnikiham juda mazali oshpazlarning quli dart kurmasin charchamaylar,5,2025-03-14 22:47:56,14,https://sharh.commeta.uz/en/review/89236555-9ace-4486-88fe-a611aa0f9815,/review/89236555-9ace-4486-88fe-a611aa0f9815
Muhammadjon Temirov,Zohid kebab,Men uncha shashlik hush kumastim lekin zohid shashlika gapyuq birmarta tatipkurip qoyil qoldim,5,2025-03-14 22:45:34,7,https://sharh.commeta.uz/en/review/f3d46ede-e899-46b6-a167-f65817cf9bbe,/review/f3d46ede-e899-46b6-a167-f65817cf9bbe
Muhammadjon Temirov,Shashlik & Somsa,Somsaga gapyuq mahsulotlari toza va halol masaliqlardan iborat bulgan ajoyip,5,2025-03-14 22:44:08,6,https://sharh.commeta.uz/en/review/3cd36b50-964e-4926-a1e0-c436a6523109,/review/3cd36b50-964e-4926-a1e0-c436a6523109
Maloxat Gʻofurova,Xazna,"Xazna toʻlov ilovasi menga juda yoqdi. Xazna ilovasi oson,, oddiy ilova ekan",5,2025-03-14 22:33:43,8,https://sharh.commeta.uz/en/review/c111bf2a-27cf-4922-a195-ef65de7c8aec,/review/c111bf2a-27cf-4922-a195-ef65de7c8aec
Maloxat Gʻofurova,Atmos,"Atmos toʻlov tizimi juda qulay, oson va oddiy ilova ekan menga yoqdi",5,2025-03-14 22:30:56,5,https://sharh.commeta.uz/en/review/b5b4ae1b-f724-4b6e-9c0f-8b8400ed38c9,/review/b5b4ae1b-f724-4b6e-9c0f-8b8400ed38c9
Jasur toirjonov,Anor bank,Anor bank ishonchli va kreditlari ham 36 oygacha ekan juda yaxshi bank ekan,5,2025-03-14 22:29:52,11,https://sharh.commeta.uz/en/review/2276b863-ddac-46f3-8d37-2dae4b265fbf,/review/2276b863-ddac-46f3-8d37-2dae4b265fbf
Anonymous user,KFC,Bigboxsilaa gap yoq ayniqsa acigiga,5,2025-03-14 22:27:44,8,https://sharh.commeta.uz/en/review/2d5ad781-8fcb-4c49-adbd-69d21767a916,/review/2d5ad781-8fcb-4c49-adbd-69d21767a916
Anonymous user,Giotto,Xizmat korsatiwshila qoniqarli vafliyila sal kottaro qilila faqat,5,2025-03-14 22:27:13,5,https://sharh.commeta.uz/en/review/73027832-f83d-4235-add3-9fe2c94dd577,/review/73027832-f83d-4235-add3-9fe2c94dd577
Anonymous user,Kamolon Osh,Xar doim oilavi slani tanlaganimz saxarligayam kop ob kevamz,5,2025-03-14 22:26:34,9,https://sharh.commeta.uz/en/review/b2386f8b-c956-461c-9cdb-d41a873c5027,/review/b2386f8b-c956-461c-9cdb-d41a873c5027
Anonymous user,Oqtepa lavash,Tez tez buyurtma beramz tez yetkazb berwadi🧡,5,2025-03-14 22:25:07,4,https://sharh.commeta.uz/en/review/51644db0-d1d3-4509-98f7-39cc61d415e4,/review/51644db0-d1d3-4509-98f7-39cc61d415e4
Anonymous user,payme,Pul otkaziw onson peymedan bowqa ilovani cuniwim qiyin peymidi juda tez va onson,5,2025-03-14 22:19:46,9,https://sharh.commeta.uz/en/review/c1e22abb-3c28-4b82-95e9-20e600db00f5,/review/c1e22abb-3c28-4b82-95e9-20e600db00f5
Madina Mukhtorova,Humans,Humans ilovasi juda foydali va manfatli menga yoqadi kewbeklar ham beradi,5,2025-03-14 22:18:44,,https://sharh.commeta.uz/en/review/f684bfa5-8630-4514-867d-f68f433740be,/review/f684bfa5-8630-4514-867d-f68f433740be
Anonymous user,"""LOR MED MUBORAK"" MAS'ULIYATI CHEKLANGAN JAMIYAT",Lor med klinkasi memga juda yoqti hush momila doktirlari xursanman,5,2025-03-14 22:14:49,,https://sharh.commeta.uz/en/review/3880608f-d282-403b-9fc3-21fa17f7b114,/review/3880608f-d282-403b-9fc3-21fa17f7b114
Elyor Ilhomjonov,Instagram,Vaqt yaxshi otkazish uchun tavsiya beraman,5,2025-03-14 22:05:05,6,https://sharh.commeta.uz/en/review/52436e08-017f-4f18-9c07-c769782a8f4d,/review/52436e08-017f-4f18-9c07-c769782a8f4d
Elyor Ilhomjonov,mobi.uz,Mobi uz eng tez internetga ega tariflar arzon ishlatish uchun qulay sizlarga ham tavsiya beraman,5,2025-03-14 22:04:30,,https://sharh.commeta.uz/en/review/3230dbb7-8120-460f-b33a-bc79e879ed88,/review/3230dbb7-8120-460f-b33a-bc79e879ed88
Anonymous user,Toshkent Amaliy Fanlar Universiteti,Zor universitet kantiraktlari talabga javob beradi oʻqituvchilari oliy maʼlumotli va bilimliy darslarni esa alo darajada oʻtiwadi,5,2025-03-14 21:58:34,10,https://sharh.commeta.uz/en/review/87ae210a-aab7-476b-bc6d-dfe974779302,/review/87ae210a-aab7-476b-bc6d-dfe974779302
Anonymous user,Westminster International University,Yaxwi universitet oʻqituvchilari judayam ajoyib darslar beradi va qiziqarli bilim berish darajasi alo,5,2025-03-14 21:57:23,6,https://sharh.commeta.uz/en/review/91630106-dfad-41ad-9902-65414899f5a2,/review/91630106-dfad-41ad-9902-65414899f5a2
NURTAS AIBEKOV,TBC Bank,Bu bankda kridit olish onsan ekan Sizlarga xam tafsiya beraman,5,2025-03-14 21:54:49,12,https://sharh.commeta.uz/en/review/7defab27-1bb8-4e74-9498-ac839914d058,/review/7defab27-1bb8-4e74-9498-ac839914d058
Shirin Sherzodovna,Shox International Hospital,Judayam ajoyib kilinika 24/7 iwlaydi bu ajoyib va narxlari hamyonbob,5,2025-03-14 21:54:48,10,https://sharh.commeta.uz/en/review/8d12b29e-9d73-4e39-bcbc-a83c1e8f3c47,/review/8d12b29e-9d73-4e39-bcbc-a83c1e8f3c47
Shirin Sherzodovna,Akfa Medline,Ajoyib kilinika narxlari hamyonbob hodimlar hishmomila va mijozlarga yaxwi hizmat korsatishadi,5,2025-03-14 21:53:45,12,https://sharh.commeta.uz/en/review/2d637f0f-f9be-4dfd-a662-e9f9c6423d63,/review/2d637f0f-f9be-4dfd-a662-e9f9c6423d63
Shirin Sherzodovna,TBC Bank,Zor ilova bu ilovani menga yoqqan tarafi visa onlayin karta ochsa boladi har-hil yutuqli oʻyinlari bor pul ishlab olish imkoniyati mavjud,5,2025-03-14 21:50:48,2,https://sharh.commeta.uz/en/review/eb8ec1c5-d213-4fb6-b23f-59ee5d4e0363,/review/eb8ec1c5-d213-4fb6-b23f-59ee5d4e0363
Shirin Sherzodovna,payme,Judayam ajoyib ilova menga juda yoqadi 4 yildan beri ishlataman aperatorlariham yaxwi,5,2025-03-14 21:49:41,4,https://sharh.commeta.uz/en/review/2e2dca91-1cf5-4f5b-a452-333e37030bc8,/review/2e2dca91-1cf5-4f5b-a452-333e37030bc8
Shirin Sherzodovna,Uzum Bank,Uzum bank menga judayam yoqadi hohlagan paytingizda pul tushurib olsangiz boladi va 1 oy ichida pulni qaytarsangiz foyiz toʻlamaysiz bu ajayib hammaga tavsiya qilaman,5,2025-03-14 21:48:48,8,https://sharh.commeta.uz/en/review/b3fac710-6d8a-422b-acfd-99075076edc7,/review/b3fac710-6d8a-422b-acfd-99075076edc7
Shirin Sherzodovna,Click,Judayam ajoyib pul tez oʻtadi premium hizmati mavjud keshbek sumalari judayam yaxwi va har-hil oʻyinlar boʻlib turadi,5,2025-03-14 21:47:13,7,https://sharh.commeta.uz/en/review/75ed26e9-f07e-4d6c-946a-fe9834c31cbe,/review/75ed26e9-f07e-4d6c-946a-fe9834c31cbe
Abdulloh omonboyev,Akmal Oltin Baliq,Eng yaxshi va sifatli baliq kerak boʻsa Akmal Oltin Baliq sizlar ushun.Bu joyda arzon va eng qulay joy.Sizlarni kutib qolamiz,5,2025-03-14 21:38:00,9,https://sharh.commeta.uz/en/review/42ae80b0-f224-4e28-a5fb-7081b0bd2872,/review/42ae80b0-f224-4e28-a5fb-7081b0bd2872
saidmuhammad mirzaganiyev,Uzbekistan Airways,Bu judayam yaxshi kompaniya deb o'ylayaman chunki bu kompaniya ishonchli,5,2025-03-14 21:36:00,8,https://sharh.commeta.uz/en/review/e96f3adc-c49b-4399-8377-b561d6ae94b0,/review/e96f3adc-c49b-4399-8377-b561d6ae94b0
saidmuhammad mirzaganiyev,Аёл учун,Menga bu yer yoqdi chu ki u yerga ko'plab ayollar uchun maslahatlar berishadi,5,2025-03-14 21:34:54,,https://sharh.commeta.uz/en/review/ec2c6958-6620-4589-ae3d-dffc81f9709c,/review/ec2c6958-6620-4589-ae3d-dffc81f9709c
saidmuhammad mirzaganiyev,Uzum Market,Uzum market juda qulay.siz u yerda hamma narsani topishingiz mumkin.u ishonchli bazi onlayn do'konlar bizni aldab ketmoqda.lekin uzum marketda bunday holat haligacha kuzatilmadi,5,2025-03-14 21:28:53,9,https://sharh.commeta.uz/en/review/a5c4199e-feef-4941-aa43-9aa28d92865e,/review/a5c4199e-feef-4941-aa43-9aa28d92865e
saidmuhammad mirzaganiyev,Korzinka.uz,Korzinkada deyarli hamma narsani topish mumkin.korzinkadagi narxlar deyarli bozor bilan bir xil.bu juda yaxshi,5,2025-03-14 21:27:12,,https://sharh.commeta.uz/en/review/8e43c959-8830-4bde-a582-9aa639a2d25f,/review/8e43c959-8830-4bde-a582-9aa639a2d25f
saidmuhammad mirzaganiyev,Bellissimo Pizza,Bellisssimo pizzani pitsalari judayam shirin.ulardanyetkazib berishi ham bepul bu juda zo'r,5,2025-03-14 21:25:13,6,https://sharh.commeta.uz/en/review/d1f732f4-766e-49f9-8e27-9da870298bc2,/review/d1f732f4-766e-49f9-8e27-9da870298bc2
